Time,Weight
2024-02-25 18:05:45.896444,0.0
2024-02-25 18:05:46.924300,0.0
2024-02-25 18:05:47.948287,0.0
2024-02-25 18:05:48.972318,0.0
2024-02-25 18:05:50.000408,0.0
2024-02-25 18:05:51.024729,0.0
2024-02-25 18:05:52.052518,0.0
2024-02-25 18:05:53.076720,0.0
2024-02-25 18:05:54.104502,0.0
2024-02-25 18:05:55.128596,0.0
2024-02-25 18:05:56.156323,0.0
2024-02-25 18:05:57.180563,0.0
2024-02-25 18:05:58.208308,0.0
2024-02-25 18:05:59.232649,0.0
2024-02-25 18:06:00.260285,0.0
2024-02-25 18:06:01.284516,0.0
2024-02-25 18:06:02.308578,0.0
2024-02-25 18:06:03.336337,0.0
2024-02-25 18:06:04.360555,0.0
2024-02-25 18:06:05.388325,0.0
2024-02-25 18:06:06.412540,0.0
2024-02-25 18:06:07.440294,0.0
2024-02-25 18:06:08.464564,0.0
2024-02-25 18:06:09.492160,0.0
2024-02-25 18:06:10.516351,0.0
2024-02-25 18:06:11.544142,0.0
2024-02-25 18:06:12.568032,0.0
2024-02-25 18:06:13.595983,0.0
2024-02-25 18:06:14.620014,0.0
2024-02-25 18:06:15.643995,0.0
2024-02-25 18:06:16.671954,0.0
2024-02-25 18:06:17.696374,0.0
2024-02-25 18:06:18.724221,0.0
2024-02-25 18:06:19.748389,0.0
2024-02-25 18:06:20.776067,0.0
2024-02-25 18:06:21.800403,0.0
2024-02-25 18:06:22.828175,0.0
2024-02-25 18:06:23.852244,0.0
2024-02-25 18:06:24.880025,0.0
2024-02-25 18:06:25.904097,0.0
2024-02-25 18:06:26.932004,0.0
2024-02-25 18:06:27.956076,0.0
2024-02-25 18:06:28.984105,0.0
2024-02-25 18:06:30.008065,0.0
2024-02-25 18:06:31.032279,0.0
2024-02-25 18:06:32.060042,0.0
2024-02-25 18:06:33.084123,0.0
2024-02-25 18:06:34.112027,0.0
2024-02-25 18:06:35.136154,0.0
2024-02-25 18:06:36.164012,0.0
2024-02-25 18:06:37.188033,0.0
2024-02-25 18:06:38.215849,0.0
2024-02-25 18:06:39.240065,0.0
2024-02-25 18:06:40.267856,0.0
2024-02-25 18:06:41.292043,0.0
2024-02-25 18:06:42.319800,0.0
2024-02-25 18:06:43.343911,0.0
2024-02-25 18:06:44.368077,0.0
2024-02-25 18:06:45.395885,0.0
2024-02-25 18:06:46.420083,0.0
2024-02-25 18:06:47.447750,0.0
2024-02-25 18:06:48.471692,0.0
2024-02-25 18:06:49.499574,0.0
2024-02-25 18:06:50.523558,0.0
2024-02-25 18:06:51.551623,0.0
2024-02-25 18:06:52.575901,0.0
2024-02-25 18:06:53.603636,0.0
2024-02-25 18:06:54.627827,0.0
2024-02-25 18:06:55.655618,0.0
2024-02-25 18:06:56.679835,0.0
2024-02-25 18:06:57.703870,0.0
2024-02-25 18:06:58.731820,0.0
2024-02-25 18:06:59.755860,0.0
2024-02-25 18:07:00.783662,0.0
2024-02-25 18:07:01.807841,0.0
2024-02-25 18:07:02.835644,0.0
2024-02-25 18:07:03.859861,0.0
2024-02-25 18:07:04.887485,0.0
2024-02-25 18:07:05.911812,0.0
2024-02-25 18:07:06.939473,0.0
2024-02-25 18:07:07.963660,0.0
2024-02-25 18:07:08.991494,0.0
2024-02-25 18:07:10.015532,0.0
2024-02-25 18:07:11.043437,0.0
2024-02-25 18:07:12.067511,0.0
2024-02-25 18:07:13.095452,0.0
2024-02-25 18:07:14.119495,0.0
2024-02-25 18:07:15.147432,0.0
2024-02-25 18:07:16.171471,0.0
2024-02-25 18:07:17.199385,0.0
2024-02-25 18:07:18.223457,0.0
2024-02-25 18:07:19.251372,0.0
2024-02-25 18:07:20.275442,0.0
2024-02-25 18:07:21.299543,0.0
2024-02-25 18:07:22.327472,0.0
2024-02-25 18:07:23.351540,0.0
2024-02-25 18:07:24.379467,0.0
2024-02-25 18:07:25.403569,0.0
2024-02-25 18:07:26.427576,0.0
2024-02-25 18:07:27.455518,0.0
2024-02-25 18:07:28.479552,0.0
2024-02-25 18:07:29.507447,0.0
2024-02-25 18:07:30.531544,0.0
2024-02-25 18:07:31.559469,0.0
2024-02-25 18:07:32.583541,0.0
2024-02-25 18:07:33.611187,0.0
2024-02-25 18:07:34.635524,0.0
2024-02-25 18:07:35.663193,0.0
2024-02-25 18:07:36.687503,0.0
2024-02-25 18:07:37.715205,0.0
2024-02-25 18:07:38.739451,0.0
2024-02-25 18:07:39.767134,0.0
2024-02-25 18:07:40.791444,0.0
2024-02-25 18:07:41.819110,0.0
2024-02-25 18:07:42.843210,0.0
2024-02-25 18:07:43.871069,0.0
2024-02-25 18:07:44.895193,0.0
2024-02-25 18:07:45.923056,0.0
2024-02-25 18:07:46.947124,0.0
2024-02-25 18:07:47.975064,0.0
2024-02-25 18:07:48.998997,0.0
2024-02-25 18:07:50.026867,0.0
2024-02-25 18:07:51.050859,0.0
2024-02-25 18:07:52.074846,0.0
2024-02-25 18:07:53.102991,0.0
2024-02-25 18:07:54.127138,0.0
2024-02-25 18:07:55.155077,0.0
2024-02-25 18:07:56.179116,0.0
2024-02-25 18:07:57.207037,0.0
2024-02-25 18:07:58.231109,0.0
2024-02-25 18:07:59.259022,0.0
2024-02-25 18:08:00.283079,0.0
2024-02-25 18:08:01.311002,0.0
2024-02-25 18:08:02.335071,0.0
2024-02-25 18:08:03.362854,0.0
2024-02-25 18:08:04.387046,0.0
2024-02-25 18:08:05.414839,0.0
2024-02-25 18:08:06.439029,0.0
2024-02-25 18:08:07.466830,0.0
2024-02-25 18:08:08.491039,0.0
2024-02-25 18:08:09.515079,0.0
2024-02-25 18:08:10.542877,0.0
2024-02-25 18:08:11.567071,0.0
2024-02-25 18:08:12.594641,0.0
2024-02-25 18:08:13.618661,0.0
2024-02-25 18:08:14.646605,0.0
2024-02-25 18:08:15.670644,0.0
2024-02-25 18:08:16.698590,0.0
2024-02-25 18:08:17.722878,0.0
2024-02-25 18:08:18.750803,0.0
2024-02-25 18:08:19.774866,0.0
2024-02-25 18:08:20.802664,0.0
2024-02-25 18:08:21.826882,0.0
2024-02-25 18:08:22.854638,0.0
2024-02-25 18:08:23.878833,0.0
2024-02-25 18:08:24.906625,0.0
2024-02-25 18:08:25.930828,0.0
2024-02-25 18:08:26.954880,0.0
2024-02-25 18:08:27.982958,0.0
2024-02-25 18:08:29.006925,0.0
2024-02-25 18:08:30.034649,0.0
2024-02-25 18:08:31.058901,0.0
2024-02-25 18:08:32.086571,0.0
2024-02-25 18:08:33.110840,0.0
