Time,Weight
2024-02-21 18:10:37.370578,0.0
2024-02-21 18:10:38.394486,0.0
2024-02-21 18:10:39.422431,0.0
2024-02-21 18:10:40.446486,0.0
2024-02-21 18:10:41.470701,0.0
2024-02-21 18:10:42.498642,0.0
2024-02-21 18:10:43.522829,0.0
2024-02-21 18:10:44.550626,0.0
2024-02-21 18:10:45.574817,0.0
2024-02-21 18:10:46.602609,0.0
2024-02-21 18:10:47.626666,0.0
2024-02-21 18:10:48.654497,0.0
2024-02-21 18:10:49.678680,0.0
2024-02-21 18:10:50.702767,0.0
2024-02-21 18:10:51.730709,0.0
2024-02-21 18:10:52.754740,0.0
2024-02-21 18:10:53.782591,0.0
2024-02-21 18:10:54.806758,0.0
2024-02-21 18:10:55.834401,0.0
2024-02-21 18:10:56.858731,0.0
2024-02-21 18:10:57.886377,0.0
2024-02-21 18:10:58.910421,0.0
2024-02-21 18:10:59.938349,0.0
2024-02-21 18:11:00.962434,0.0
2024-02-21 18:11:01.986569,0.0
2024-02-21 18:11:03.014449,0.0
2024-02-21 18:11:04.038459,0.0
2024-02-21 18:11:05.062506,0.0
2024-02-21 18:11:06.090486,0.0
2024-02-21 18:11:07.114549,0.0
2024-02-21 18:11:08.142220,0.0
2024-02-21 18:11:09.166525,0.0
2024-02-21 18:11:10.194236,0.0
2024-02-21 18:11:11.218395,0.0
2024-02-21 18:11:12.246208,0.0
2024-02-21 18:11:13.270250,0.0
2024-02-21 18:11:14.294435,0.0
2024-02-21 18:11:15.322224,0.0
2024-02-21 18:11:16.346433,0.0
2024-02-21 18:11:17.374095,0.0
2024-02-21 18:11:18.398165,0.0
2024-02-21 18:11:19.426090,0.0
2024-02-21 18:11:20.450160,0.0
2024-02-21 18:11:21.474213,0.0
2024-02-21 18:11:22.502138,0.0
2024-02-21 18:11:23.526203,0.0
2024-02-21 18:11:24.550256,0.0
2024-02-21 18:11:25.578063,0.0
2024-02-21 18:11:26.602250,0.0
2024-02-21 18:11:27.630048,0.0
2024-02-21 18:11:28.654114,0.0
2024-02-21 18:11:29.682069,0.0
2024-02-21 18:11:30.706063,0.0
2024-02-21 18:11:31.730176,0.0
2024-02-21 18:11:32.757834,0.0
2024-02-21 18:11:33.782111,0.0
2024-02-21 18:11:34.809809,0.0
2024-02-21 18:11:35.833924,0.0
2024-02-21 18:11:36.861762,0.0
2024-02-21 18:11:37.885877,0.0
2024-02-21 18:11:38.916479,0.0
2024-02-21 18:11:39.937591,0.0
2024-02-21 18:11:40.961619,0.0
2024-02-21 18:11:41.989519,0.0
2024-02-21 18:11:43.013772,0.0
2024-02-21 18:11:44.041709,0.0
2024-02-21 18:11:45.065731,0.0
2024-02-21 18:11:46.093680,0.0
2024-02-21 18:11:47.117715,0.0
2024-02-21 18:11:48.141815,0.0
2024-02-21 18:11:49.169790,0.0
2024-02-21 18:11:50.193757,0.0
2024-02-21 18:11:51.217878,0.0
2024-02-21 18:11:52.245813,0.0
2024-02-21 18:11:53.269842,0.0
2024-02-21 18:11:54.297776,0.0
2024-02-21 18:11:55.321872,0.0
2024-02-21 18:11:56.349517,0.0
2024-02-21 18:11:57.373821,0.0
2024-02-21 18:11:58.401489,0.0
2024-02-21 18:11:59.425571,0.0
2024-02-21 18:12:00.453464,0.0
2024-02-21 18:12:01.477549,0.0
2024-02-21 18:12:02.501657,0.0
2024-02-21 18:12:03.529571,0.0
2024-02-21 18:12:04.553578,0.0
2024-02-21 18:12:05.581370,0.0
2024-02-21 18:12:06.605478,0.0
2024-02-21 18:12:07.633365,0.0
2024-02-21 18:12:08.657496,0.0
2024-02-21 18:12:09.681533,0.0
2024-02-21 18:12:10.709433,0.0
2024-02-21 18:12:11.733449,0.0
2024-02-21 18:12:12.761377,0.0
2024-02-21 18:12:13.785519,0.0
2024-02-21 18:12:14.809354,0.0
2024-02-21 18:12:15.837485,0.0
2024-02-21 18:12:16.861532,0.0
2024-02-21 18:12:17.889199,0.0
2024-02-21 18:12:18.913507,0.0
2024-02-21 18:12:19.941226,0.0
2024-02-21 18:12:20.965459,0.0
2024-02-21 18:12:21.993119,0.0
2024-02-21 18:12:23.017219,0.0
2024-02-21 18:12:24.045142,0.0
2024-02-21 18:12:25.069225,0.0
2024-02-21 18:12:26.093300,0.0
2024-02-21 18:12:27.121214,0.0
2024-02-21 18:12:28.145328,0.0
2024-02-21 18:12:29.173049,0.0
2024-02-21 18:12:30.197202,0.0
2024-02-21 18:12:31.221265,0.0
2024-02-21 18:12:32.249062,0.0
2024-02-21 18:12:33.273258,0.0
2024-02-21 18:12:34.301051,0.0
2024-02-21 18:12:35.325121,0.0
2024-02-21 18:12:36.353035,0.0
2024-02-21 18:12:37.377098,0.0
2024-02-21 18:12:38.401161,0.0
2024-02-21 18:12:39.429084,0.0
2024-02-21 18:12:40.452841,0.0
2024-02-21 18:12:41.480671,0.0
2024-02-21 18:12:42.504762,0.0
2024-02-21 18:12:43.532657,0.0
2024-02-21 18:12:44.556785,0.0
2024-02-21 18:12:45.584785,0.0
2024-02-21 18:12:46.608881,0.0
2024-02-21 18:12:47.632998,0.0
2024-02-21 18:12:48.660847,0.0
2024-02-21 18:12:49.684900,0.0
2024-02-21 18:12:50.712699,0.0
2024-02-21 18:12:51.736897,0.0
2024-02-21 18:12:52.764674,0.0
2024-02-21 18:12:53.788755,0.0
2024-02-21 18:12:54.816666,0.0
2024-02-21 18:12:55.840902,0.0
2024-02-21 18:12:56.864801,0.0
2024-02-21 18:12:57.892722,0.0
2024-02-21 18:12:58.916837,0.0
2024-02-21 18:12:59.940915,0.0
2024-02-21 18:13:00.968804,0.0
2024-02-21 18:13:01.992908,0.0
2024-02-21 18:13:03.020373,0.0
2024-02-21 18:13:04.044512,0.0
2024-02-21 18:13:05.072467,0.0
2024-02-21 18:13:06.096600,0.0
2024-02-21 18:13:07.124533,0.0
2024-02-21 18:13:08.148524,0.0
2024-02-21 18:13:09.176323,0.0
2024-02-21 18:13:10.200316,0.0
2024-02-21 18:13:11.224291,0.0
2024-02-21 18:13:12.252301,0.0
2024-02-21 18:13:13.276673,0.0
2024-02-21 18:13:14.304578,0.0
2024-02-21 18:13:15.328684,0.0
2024-02-21 18:13:16.352721,0.0
2024-02-21 18:13:17.380523,0.0
2024-02-21 18:13:18.404721,0.0
2024-02-21 18:13:19.432409,0.0
2024-02-21 18:13:20.456552,0.0
2024-02-21 18:13:21.484480,0.0
2024-02-21 18:13:22.508598,0.0
2024-02-21 18:13:23.532634,0.0
2024-02-21 18:13:24.560241,0.0
2024-02-21 18:13:25.584532,0.0
2024-02-21 18:13:26.612186,0.0
2024-02-21 18:13:27.636304,0.0
2024-02-21 18:13:28.664214,0.0
2024-02-21 18:13:29.688238,0.0
2024-02-21 18:13:30.712346,0.0
2024-02-21 18:13:31.740111,0.0
2024-02-21 18:13:32.764309,0.0
2024-02-21 18:13:33.792079,0.0
2024-02-21 18:13:34.816160,0.0
2024-02-21 18:13:35.844081,0.0
2024-02-21 18:13:36.868157,0.0
2024-02-21 18:13:37.891899,0.0
2024-02-21 18:13:38.919904,0.0
2024-02-21 18:13:39.943881,0.0
2024-02-21 18:13:40.967872,0.0
2024-02-21 18:13:41.995960,0.0
2024-02-21 18:13:43.020257,0.0
2024-02-21 18:13:44.047909,0.0
2024-02-21 18:13:45.072256,0.0
2024-02-21 18:13:46.099950,0.0
2024-02-21 18:13:47.124002,0.0
2024-02-21 18:13:48.151877,0.0
2024-02-21 18:13:49.175906,0.0
2024-02-21 18:13:50.200043,0.0
2024-02-21 18:13:51.227804,0.0
2024-02-21 18:13:52.252001,0.0
2024-02-21 18:13:53.279794,0.0
2024-02-21 18:13:54.303866,0.0
2024-02-21 18:13:55.331781,0.0
2024-02-21 18:13:56.355851,0.0
2024-02-21 18:13:57.379917,0.0
2024-02-21 18:13:58.407838,0.0
2024-02-21 18:13:59.431884,0.0
2024-02-21 18:14:00.455949,0.0
2024-02-21 18:14:01.483901,0.0
2024-02-21 18:14:02.507953,0.0
2024-02-21 18:14:03.535853,0.0
2024-02-21 18:14:04.559861,0.0
2024-02-21 18:14:05.587627,0.0
2024-02-21 18:14:06.611816,0.0
2024-02-21 18:14:07.639579,0.0
2024-02-21 18:14:08.663901,0.0
2024-02-21 18:14:09.691561,0.0
2024-02-21 18:14:10.715651,0.0
2024-02-21 18:14:11.743550,0.0
2024-02-21 18:14:12.767607,0.0
2024-02-21 18:14:13.795564,0.0
2024-02-21 18:14:14.819614,0.0
2024-02-21 18:14:15.843810,0.0
2024-02-21 18:14:16.871581,0.0
2024-02-21 18:14:17.895651,0.0
2024-02-21 18:14:18.923595,0.0
2024-02-21 18:14:19.947641,0.0
2024-02-21 18:14:20.975434,0.0
2024-02-21 18:14:21.999623,0.0
2024-02-21 18:14:23.023680,0.0
2024-02-21 18:14:24.051607,0.0
2024-02-21 18:14:25.075667,0.0
2024-02-21 18:14:26.103456,0.0
2024-02-21 18:14:27.127685,0.0
2024-02-21 18:14:28.155325,0.0
2024-02-21 18:14:29.179695,0.0
2024-02-21 18:14:30.207311,0.0
2024-02-21 18:14:31.231496,0.0
2024-02-21 18:14:32.259326,0.0
2024-02-21 18:14:33.283479,0.0
2024-02-21 18:14:34.311296,0.0
2024-02-21 18:14:35.335360,0.0
2024-02-21 18:14:36.359539,0.0
2024-02-21 18:14:37.387335,0.0
2024-02-21 18:14:38.411606,0.0
2024-02-21 18:14:39.439232,0.0
2024-02-21 18:14:40.463412,0.0
2024-02-21 18:14:41.491148,0.0
2024-02-21 18:14:42.515387,0.0
2024-02-21 18:14:43.542997,0.0
2024-02-21 18:14:44.566993,0.0
2024-02-21 18:14:45.595023,0.0
2024-02-21 18:14:46.618970,0.0
2024-02-21 18:14:47.647047,0.0
