Time,Weight
2024-02-28 18:05:02.953193,0.0
2024-02-28 18:05:03.977143,0.0
2024-02-28 18:05:05.005112,0.0
2024-02-28 18:05:06.029099,0.0
2024-02-28 18:05:07.057226,0.0
2024-02-28 18:05:08.081363,0.0
2024-02-28 18:05:09.109280,0.0
2024-02-28 18:05:10.133348,0.0
2024-02-28 18:05:11.161264,0.0
2024-02-28 18:05:12.185333,0.0
2024-02-28 18:05:13.213248,0.0
2024-02-28 18:05:14.237318,0.0
2024-02-28 18:05:15.265227,0.0
2024-02-28 18:05:16.289040,0.0
2024-02-28 18:05:17.313053,0.0
2024-02-28 18:05:18.340997,0.0
2024-02-28 18:05:19.364985,0.0
2024-02-28 18:05:20.392990,0.0
2024-02-28 18:05:21.417279,0.0
2024-02-28 18:05:22.445069,0.0
2024-02-28 18:05:23.469272,0.0
2024-02-28 18:05:24.497055,0.0
2024-02-28 18:05:25.521249,0.0
2024-02-28 18:05:26.549038,0.0
2024-02-28 18:05:27.573107,0.0
2024-02-28 18:05:28.601020,0.0
2024-02-28 18:05:29.625122,0.0
2024-02-28 18:05:30.653007,0.0
2024-02-28 18:05:31.677076,0.0
2024-02-28 18:05:32.704991,0.0
2024-02-28 18:05:33.729072,0.0
2024-02-28 18:05:34.753127,0.0
2024-02-28 18:05:35.781045,0.0
2024-02-28 18:05:36.805111,0.0
2024-02-28 18:05:37.833023,0.0
2024-02-28 18:05:38.857095,0.0
2024-02-28 18:05:39.885015,0.0
2024-02-28 18:05:40.909072,0.0
2024-02-28 18:05:41.936995,0.0
2024-02-28 18:05:42.961093,0.0
2024-02-28 18:05:43.988984,0.0
2024-02-28 18:05:45.013055,0.0
2024-02-28 18:05:46.040961,0.0
2024-02-28 18:05:47.065043,0.0
2024-02-28 18:05:48.089091,0.0
2024-02-28 18:05:49.117005,0.0
2024-02-28 18:05:50.141083,0.0
2024-02-28 18:05:51.168986,0.0
2024-02-28 18:05:52.193051,0.0
2024-02-28 18:05:53.220723,0.0
2024-02-28 18:05:54.245102,0.0
2024-02-28 18:05:55.272759,0.0
2024-02-28 18:05:56.297121,0.0
2024-02-28 18:05:57.324761,0.0
2024-02-28 18:05:58.348803,0.0
2024-02-28 18:05:59.376655,0.0
2024-02-28 18:06:00.400777,0.0
2024-02-28 18:06:01.428676,0.0
2024-02-28 18:06:02.452751,0.0
2024-02-28 18:06:03.480716,0.0
2024-02-28 18:06:04.504584,0.0
