Time,Weight
2024-03-08 12:09:24.459996,0.0
2024-03-08 12:09:25.487894,0.0
2024-03-08 12:09:26.511923,0.0
2024-03-08 12:09:27.539832,0.0
2024-03-08 12:09:28.564022,0.0
2024-03-08 12:09:29.591953,0.0
2024-03-08 12:09:30.616160,0.0
2024-03-08 12:09:31.643937,0.0
2024-03-08 12:09:32.668112,0.0
2024-03-08 12:09:33.695918,0.0
2024-03-08 12:09:34.720115,0.0
2024-03-08 12:09:35.747918,0.0
2024-03-08 12:09:36.772021,0.0
2024-03-08 12:09:37.799890,0.0
2024-03-08 12:09:38.823936,0.0
2024-03-08 12:09:39.851863,0.0
2024-03-08 12:09:40.875939,0.0
2024-03-08 12:09:41.903855,0.0
2024-03-08 12:09:42.927900,0.0
2024-03-08 12:09:43.951987,0.0
2024-03-08 12:09:44.979887,0.0
2024-03-08 12:09:46.003972,0.0
2024-03-08 12:09:47.031902,0.0
2024-03-08 12:09:48.055946,0.0
2024-03-08 12:09:49.083756,0.0
2024-03-08 12:09:50.107995,0.0
2024-03-08 12:09:51.135738,0.0
2024-03-08 12:09:52.159913,0.0
2024-03-08 12:09:53.187722,0.0
2024-03-08 12:09:54.211774,0.0
2024-03-08 12:09:55.239691,0.0
2024-03-08 12:09:56.263813,0.0
2024-03-08 12:09:57.288001,0.0
2024-03-08 12:09:58.315815,0.0
2024-03-08 12:09:59.339834,0.0
2024-03-08 12:10:00.367746,0.0
2024-03-08 12:10:01.391869,0.0
2024-03-08 12:10:02.415857,0.0
2024-03-08 12:10:03.443777,0.0
2024-03-08 12:10:04.467874,0.0
2024-03-08 12:10:05.495787,0.0
2024-03-08 12:10:06.519866,0.0
2024-03-08 12:10:07.547681,0.0
2024-03-08 12:10:08.571833,0.0
2024-03-08 12:10:09.599644,0.0
2024-03-08 12:10:10.623852,0.0
2024-03-08 12:10:11.651637,0.0
2024-03-08 12:10:12.675643,0.0
2024-03-08 12:10:13.703610,0.0
2024-03-08 12:10:14.727662,0.0
2024-03-08 12:10:15.755609,0.0
2024-03-08 12:10:16.779615,0.0
2024-03-08 12:10:17.803726,0.0
2024-03-08 12:10:18.831651,0.0
2024-03-08 12:10:19.855711,0.0
2024-03-08 12:10:20.883368,0.0
2024-03-08 12:10:21.907683,0.0
2024-03-08 12:10:22.935362,0.0
2024-03-08 12:10:23.959660,0.0
2024-03-08 12:10:24.987340,0.0
2024-03-08 12:10:26.011301,0.0
2024-03-08 12:10:27.039158,0.0
2024-03-08 12:10:28.063210,0.0
2024-03-08 12:10:29.091131,0.0
2024-03-08 12:10:30.115320,0.0
2024-03-08 12:10:31.139606,0.0
2024-03-08 12:10:32.167497,0.0
2024-03-08 12:10:33.191552,0.0
2024-03-08 12:10:34.219222,0.0
2024-03-08 12:10:35.243552,0.0
2024-03-08 12:10:36.271189,0.0
2024-03-08 12:10:37.295540,0.0
2024-03-08 12:10:38.323195,0.0
2024-03-08 12:10:39.347405,0.0
2024-03-08 12:10:40.375204,0.0
2024-03-08 12:10:41.399326,0.0
2024-03-08 12:10:42.423452,0.0
2024-03-08 12:10:43.451235,0.0
2024-03-08 12:10:44.475408,0.0
2024-03-08 12:10:45.503314,0.0
2024-03-08 12:10:46.527385,0.0
2024-03-08 12:10:47.555070,0.0
2024-03-08 12:10:48.579382,0.0
2024-03-08 12:10:49.607032,0.0
2024-03-08 12:10:50.631137,0.0
2024-03-08 12:10:51.659031,0.0
2024-03-08 12:10:52.683057,0.0
2024-03-08 12:10:53.707263,0.0
2024-03-08 12:10:54.735071,0.0
2024-03-08 12:10:55.759298,0.0
2024-03-08 12:10:56.786951,0.0
2024-03-08 12:10:57.811242,0.0
2024-03-08 12:10:58.838888,0.0
2024-03-08 12:10:59.862987,0.0
2024-03-08 12:11:00.890933,0.0
2024-03-08 12:11:01.915011,0.0
2024-03-08 12:11:02.942907,0.0
